purpose,requested_model,actual_model,prompt_tokens,completion_tokens,total_tokens,latency_ms,estimated_cost_usd
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,612,1,613,1121,0.00092
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,504,1,505,1015,0.000758
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,510,1,511,1045,0.0007670000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,493,1,494,987,0.0007415
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,528,1,529,1077,0.0007940000000000001
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,2159,3192,5351,26083,0.0058674999999999995
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,9018,907,9925,5506,0.0058695
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,456,1,457,1476,0.0006860000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,446,1,447,175,0.000671
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,551,1,552,1326,0.0008285
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,443,1,444,1247,0.0006665
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,449,1,450,1021,0.0006755000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,432,1,433,193,0.00065
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,467,1,468,1035,0.0007025000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,450,1,451,1028,0.0006770000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,440,1,441,480,0.000662
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,545,1,546,1023,0.0008195000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,437,1,438,245,0.0006575000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,443,1,444,1007,0.0006665
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,426,1,427,977,0.0006410000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,461,1,462,329,0.0006935
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,427,1,428,603,0.0006425000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,417,1,418,429,0.0006275
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,522,1,523,382,0.0007850000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,414,1,415,393,0.0006230000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,420,1,421,317,0.0006320000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,403,1,404,989,0.0006065
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,438,1,439,199,0.0006590000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,499,1,500,523,0.0007505000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,489,1,490,1011,0.0007355
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,594,1,595,1137,0.0008930000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,486,1,487,410,0.0007310000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,492,1,493,1153,0.0007400000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,475,1,476,1101,0.0007145000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,510,1,511,1125,0.0007670000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,447,1,448,979,0.0006725000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,437,1,438,1055,0.0006575000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,542,1,543,1007,0.000815
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,434,1,435,630,0.000653
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,440,1,441,385,0.000662
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,423,1,424,1033,0.0006365
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,458,1,459,997,0.000689
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,2075,1884,3959,15649,0.0038634999999999997
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,7704,747,8451,2965,0.0049724999999999995
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,385,1,386,1288,0.0005795
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,375,1,376,963,0.0005645000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,480,1,481,1017,0.0007220000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,372,1,373,362,0.0005600000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,378,1,379,1175,0.0005690000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,361,1,362,532,0.0005435
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,396,1,397,530,0.000596
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,505,1,506,1053,0.0007595000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,495,1,496,1826,0.0007445
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,600,1,601,1128,0.000902
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,492,1,493,1023,0.0007400000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,498,1,499,1110,0.000749
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,481,1,482,1141,0.0007235
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,516,1,517,1128,0.000776
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,377,1,378,978,0.0005675000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,367,1,368,988,0.0005525
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,472,1,473,497,0.00071
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,364,1,365,485,0.0005480000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,370,1,371,1056,0.000557
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,353,1,354,964,0.0005315000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,388,1,389,998,0.0005840000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,418,1,419,1025,0.0006290000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,408,1,409,1060,0.0006140000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,513,1,514,168,0.0007715
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,405,1,406,542,0.0006095
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,411,1,412,990,0.0006185000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,394,1,395,1005,0.000593
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,429,1,430,195,0.0006455
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,436,1,437,1047,0.0006560000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,426,1,427,1074,0.0006410000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,531,1,532,1107,0.0007985000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,423,1,424,1130,0.0006365
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,429,1,430,1223,0.0006455
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,412,1,413,410,0.00062
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,447,1,448,1019,0.0006725000000000001
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,2175,3192,5367,17793,0.0058755
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,9018,830,9848,3174,0.0057540000000000004
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,421,1,422,1345,0.0006335000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,411,1,412,966,0.0006185000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,516,1,517,884,0.000776
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,408,1,409,307,0.0006140000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,414,1,415,1126,0.0006230000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,397,1,398,1026,0.0005975
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,432,1,433,1037,0.00065
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,404,1,405,1012,0.000608
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,394,1,395,1028,0.000593
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,499,1,500,431,0.0007505000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,391,1,392,467,0.0005885
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,397,1,398,512,0.0005975
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,380,1,381,186,0.000572
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,415,1,416,532,0.0006245000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,532,1,533,292,0.0008000000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,522,1,523,1038,0.0007850000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,627,1,628,1058,0.0009425
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,519,1,520,193,0.0007805000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,525,1,526,1134,0.0007895
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,508,1,509,1026,0.000764
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,543,1,544,436,0.0008165
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,418,1,419,219,0.0006290000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,408,1,409,433,0.0006140000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,513,1,514,385,0.0007715
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,405,1,406,514,0.0006095
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,411,1,412,385,0.0006185000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,394,1,395,374,0.000593
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,429,1,430,1094,0.0006455
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,427,1,428,424,0.0006425000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,417,1,418,473,0.0006275
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,522,1,523,1094,0.0007850000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,414,1,415,972,0.0006230000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,420,1,421,1022,0.0006320000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,403,1,404,1000,0.0006065
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,438,1,439,1216,0.0006590000000000001
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,2044,1794,3838,14237,0.0037129999999999997
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,7620,904,8524,3252,0.0051660000000000005
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,453,1,454,1378,0.0006815
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,443,1,444,2659,0.0006665
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,548,1,549,1127,0.0008240000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,440,1,441,997,0.000662
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,446,1,447,980,0.000671
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,429,1,430,1026,0.0006455
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,464,1,465,1045,0.000698
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,447,1,448,1038,0.0006725000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,437,1,438,175,0.0006575000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,542,1,543,174,0.000815
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,434,1,435,967,0.000653
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,440,1,441,1030,0.000662
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,423,1,424,974,0.0006365
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,458,1,459,1084,0.000689
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,511,1,512,616,0.0007685
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,501,1,502,1053,0.0007535
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,606,1,607,1004,0.000911
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,498,1,499,440,0.000749
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,504,1,505,569,0.000758
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,487,1,488,422,0.0007325000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,522,1,523,498,0.0007850000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,428,1,429,496,0.000644
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,418,1,419,644,0.0006290000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,523,1,524,1097,0.0007865000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,415,1,416,542,0.0006245000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,421,1,422,1093,0.0006335000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,404,1,405,189,0.000608
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,439,1,440,303,0.0006605000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,438,1,439,966,0.0006590000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,428,1,429,1086,0.000644
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,533,1,534,1229,0.0008015000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,425,1,426,1136,0.0006395
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,431,1,432,416,0.0006485000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,414,1,415,1208,0.0006230000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,449,1,450,1024,0.0006755000000000001
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,1978,328,2306,3260,0.0014810000000000001
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,6153,1448,7601,6238,0.0052485
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,560,1,561,1178,0.000842
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,550,1,551,1125,0.000827
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,655,1,656,1127,0.0009845
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,547,1,548,179,0.0008225
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,553,1,554,489,0.0008315
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,536,1,537,1049,0.0008060000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,571,1,572,533,0.0008585000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,504,1,505,1076,0.000758
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,494,1,495,1042,0.000743
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,599,1,600,627,0.0009005
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,491,1,492,1025,0.0007385
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,497,1,498,1091,0.0007475000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,480,1,481,1108,0.0007220000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,515,1,516,526,0.0007745000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,614,1,615,989,0.000923
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,604,1,605,426,0.0009080000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,709,1,710,531,0.0010655
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,601,1,602,1022,0.0009035
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,607,1,608,1127,0.0009125000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,590,1,591,1056,0.0008870000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,625,1,626,173,0.0009395
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,525,1,526,1091,0.0007895
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,515,1,516,1047,0.0007745000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,620,1,621,406,0.0009320000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,512,1,513,203,0.0007700000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,518,1,519,512,0.0007790000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,501,1,502,1032,0.0007535
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,536,1,537,1060,0.0008060000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,620,1,621,1057,0.0009320000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,610,1,611,1034,0.0009170000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,715,1,716,1219,0.0010745000000000002
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,607,1,608,508,0.0009125000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,613,1,614,183,0.0009215000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,596,1,597,457,0.000896
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,631,1,632,1208,0.0009485000000000001
strategy_rewrite,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,1976,1871,3847,15226,0.0037945
answer_generation,gpt-3.5-turbo-16k,gpt-3.5-turbo-0125,7697,927,8624,4106,0.005239
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,524,1,525,1066,0.0007880000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,514,1,515,1107,0.000773
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,619,1,620,1125,0.0009305
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,511,1,512,521,0.0007685
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,517,1,518,1118,0.0007775
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,500,1,501,993,0.0007520000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,535,1,536,1115,0.0008045000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,463,1,464,1150,0.0006965000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,453,1,454,406,0.0006815
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,558,1,559,991,0.0008390000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,450,1,451,418,0.0006770000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,456,1,457,436,0.0006860000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,439,1,440,616,0.0006605000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,474,1,475,1124,0.000713
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,438,1,439,1013,0.0006590000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,428,1,429,1023,0.000644
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,533,1,534,176,0.0008015000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,425,1,426,1050,0.0006395
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,431,1,432,1024,0.0006485000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,414,1,415,1022,0.0006230000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,449,1,450,1007,0.0006755000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,434,1,435,1130,0.000653
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,424,1,425,1093,0.0006380000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,529,1,530,444,0.0007955
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,421,1,422,1013,0.0006335000000000001
subjective_evaluation,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct:20230824-v2,427,1,428,974,0.0006425000000000001
